type,unit,ecoregion,Office,office_label,ecoregion_trend,office_trend,full_office_trend
AFG,NPP,N Great Plains,MILES CITY FIELD OFFICE,N Great Plains:MILES CITY FIELD OFFICE,0.04722115685521722,-0.01104599977136609,0.03617515708385113
AFG,NPP,N Great Plains,NEWCASTLE FIELD OFFICE,N Great Plains:NEWCASTLE FIELD OFFICE,0.04722115685521722,-0.01650000196536906,0.030721154889848157
AFG,NPP,N Great Plains,SOUTH DAKOTA FIELD OFFICE,N Great Plains:SOUTH DAKOTA FIELD OFFICE,0.04722115685521722,-0.02680718777510429,0.020413969080112927
AFG,NPP,N Great Plains,UPPER MISSOURI RIVER BREAKS NM FIELD OFFICE,N Great Plains:UPPER MISSOURI RIVER BREAKS NM FIELD OFFICE,0.04722115685521722,0.00497464360736733,0.05219580046258455
AFG,NPP,S Great Plains,CARLSBAD FIELD OFFICE,S Great Plains:CARLSBAD FIELD OFFICE,0.02621308835090918,-0.01551700894440246,0.01069607940650672
AFG,NPP,S Great Plains,CASPER FIELD OFFICE,S Great Plains:CASPER FIELD OFFICE,0.02621308835090918,0.01017281842635588,0.03638590677726506
AFG,NPP,S Great Plains,NEWCASTLE FIELD OFFICE,S Great Plains:NEWCASTLE FIELD OFFICE,0.02621308835090918,0.00856694361865445,0.03478003196956363
AFG,NPP,S Great Plains,RAWLINS FIELD OFFICE,S Great Plains:RAWLINS FIELD OFFICE,0.02621308835090918,0.00205558372522605,0.028268672076135228
AFG,NPP,S Great Plains,ROSWELL FIELD OFFICE,S Great Plains:ROSWELL FIELD OFFICE,0.02621308835090918,-0.02435917539986066,0.0018539129510485204
AFG,NPP,S Great Plains,ROYAL GORGE FIELD OFFICE,S Great Plains:ROYAL GORGE FIELD OFFICE,0.02621308835090918,0.00963909523003874,0.03585218358094792
AFG,NPP,S Great Plains,SOCORRO FIELD OFFICE,S Great Plains:SOCORRO FIELD OFFICE,0.02621308835090918,0.02500850326978808,0.051221591620697254
AFG,NPP,S Great Plains,TAOS FIELD OFFICE,S Great Plains:TAOS FIELD OFFICE,0.02621308835090918,-0.01556675992559335,0.01064632842531583
AFG,NPP,W Cold Deserts, GEORGE FIELD OFFICE,W Cold Deserts:ST. GEORGE FIELD OFFICE,0.04910489901236366,-0.0152256838401612,0.03387921517220246
AFG,NPP,W Cold Deserts,APPLEGATE FIELD OFFICE,W Cold Deserts:APPLEGATE FIELD OFFICE,0.04910489901236366,0.01366649774148786,0.06277139675385152
AFG,NPP,W Cold Deserts,BASIN AND RANGE NM FIELD OFFICE,W Cold Deserts:BASIN AND RANGE NM FIELD OFFICE,0.04910489901236366,-0.00380405510378891,0.04530084390857475
AFG,NPP,W Cold Deserts,BISHOP FIELD OFFICE,W Cold Deserts:BISHOP FIELD OFFICE,0.04910489901236366,8.439463516300878e-5,0.049189293647526666
AFG,NPP,W Cold Deserts,BLACK ROCK FIELD OFFICE,W Cold Deserts:BLACK ROCK FIELD OFFICE,0.04910489901236366,0.01171568970168989,0.06082058871405355
AFG,NPP,W Cold Deserts,BRISTLECONE FIELD OFFICE,W Cold Deserts:BRISTLECONE FIELD OFFICE,0.04910489901236366,-1.7640192630407475e-5,0.04908725881973325
AFG,NPP,W Cold Deserts,BRUNEAU FIELD OFFICE,W Cold Deserts:BRUNEAU FIELD OFFICE,0.04910489901236366,0.01300597823994371,0.06211087725230737
AFG,NPP,W Cold Deserts,BURLEY FIELD OFFICE,W Cold Deserts:BURLEY FIELD OFFICE,0.04910489901236366,0.02124485006003472,0.07034974907239838
AFG,NPP,W Cold Deserts,BURNS ANDREWS FIELD OFFICE,W Cold Deserts:BURNS ANDREWS FIELD OFFICE,0.04910489901236366,0.01328274988740621,0.06238764889976987
AFG,NPP,W Cold Deserts,BURNS THREE RIVERS FIELD OFFICE,W Cold Deserts:BURNS THREE RIVERS FIELD OFFICE,0.04910489901236366,-4.148780834470825e-4,0.048690020928916576
AFG,NPP,W Cold Deserts,CALIENTE FIELD OFFICE,W Cold Deserts:CALIENTE FIELD OFFICE,0.04910489901236366,-0.00954991370925943,0.03955498530310423
AFG,NPP,W Cold Deserts,CEDAR CITY FIELD OFFICE,W Cold Deserts:CEDAR CITY FIELD OFFICE,0.04910489901236366,-0.00921216631431921,0.03989273269804445
AFG,NPP,W Cold Deserts,COTTONWOOD FIELD OFFICE,W Cold Deserts:COTTONWOOD FIELD OFFICE,0.04910489901236366,-0.01950103251575759,0.02960386649660607
AFG,NPP,W Cold Deserts,EAGLE LAKE FIELD OFFICE,W Cold Deserts:EAGLE LAKE FIELD OFFICE,0.04910489901236366,0.00681656074492024,0.0559214597572839
AFG,NPP,W Cold Deserts,FILLMORE FIELD OFFICE,W Cold Deserts:FILLMORE FIELD OFFICE,0.04910489901236366,0.00897899555050222,0.058083894562865876
AFG,NPP,W Cold Deserts,FOUR RIVERS FIELD OFFICE,W Cold Deserts:FOUR RIVERS FIELD OFFICE,0.04910489901236366,-0.00934637590645136,0.0397585231059123
AFG,NPP,W Cold Deserts,HUMBOLDT RIVER FIELD OFFICE,W Cold Deserts:HUMBOLDT RIVER FIELD OFFICE,0.04910489901236366,0.0046135719712254,0.05371847098358906
AFG,NPP,W Cold Deserts,JARBIDGE FIELD OFFICE,W Cold Deserts:JARBIDGE FIELD OFFICE,0.04910489901236366,0.00385302890110827,0.05295792791347193
AFG,NPP,W Cold Deserts,LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,W Cold Deserts:LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,0.04910489901236366,0.00225849879943066,0.05136339781179432
AFG,NPP,W Cold Deserts,MOUNT LEWIS FIELD OFFICE,W Cold Deserts:MOUNT LEWIS FIELD OFFICE,0.04910489901236366,-0.00275586747589938,0.04634903153646428
AFG,NPP,W Cold Deserts,OWYHEE FIELD OFFICE,W Cold Deserts:OWYHEE FIELD OFFICE,0.04910489901236366,0.0051074565251926,0.05421235553755626
AFG,NPP,W Cold Deserts,POCATELLO FIELD OFFICE,W Cold Deserts:POCATELLO FIELD OFFICE,0.04910489901236366,-6.428382018602331e-4,0.04846206081050343
AFG,NPP,W Cold Deserts,PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,W Cold Deserts:PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,0.04910489901236366,-0.0210504794262649,0.02805441958609876
AFG,NPP,W Cold Deserts,PRINEVILLE DESCHUTES FIELD OFFICE,W Cold Deserts:PRINEVILLE DESCHUTES FIELD OFFICE,0.04910489901236366,-0.01831860697532152,0.03078629203704214
AFG,NPP,W Cold Deserts,RICHFIELD FIELD OFFICE,W Cold Deserts:RICHFIELD FIELD OFFICE,0.04910489901236366,2.9839232423588984e-4,0.04940329133659955
AFG,NPP,W Cold Deserts,RIDGECREST FIELD OFFICE,W Cold Deserts:RIDGECREST FIELD OFFICE,0.04910489901236366,-0.01954320624063618,0.029561692771727478
AFG,NPP,W Cold Deserts,SALT LAKE FIELD OFFICE,W Cold Deserts:SALT LAKE FIELD OFFICE,0.04910489901236366,0.00118046798060006,0.050285366992963716
AFG,NPP,W Cold Deserts,SHOSHONE FIELD OFFICE,W Cold Deserts:SHOSHONE FIELD OFFICE,0.04910489901236366,0.00813984616848468,0.057244745180848336
AFG,NPP,W Cold Deserts,SIERRA FRONT FIELD OFFICE,W Cold Deserts:SIERRA FRONT FIELD OFFICE,0.04910489901236366,0.01996767086193436,0.06907256987429802
AFG,NPP,W Cold Deserts,SPOKANE BORDER FIELD OFFICE,W Cold Deserts:SPOKANE BORDER FIELD OFFICE,0.04910489901236366,-0.01762667583676749,0.03147822317559617
AFG,NPP,W Cold Deserts,SPOKANE WENATCHEE FIELD OFFICE,W Cold Deserts:SPOKANE WENATCHEE FIELD OFFICE,0.04910489901236366,-0.01173335788696539,0.03737154112539827
AFG,NPP,W Cold Deserts,STILLWATER FIELD OFFICE,W Cold Deserts:STILLWATER FIELD OFFICE,0.04910489901236366,0.0190198467216261,0.06812474573398976
AFG,NPP,W Cold Deserts,TONOPAH FIELD OFFICE,W Cold Deserts:TONOPAH FIELD OFFICE,0.04910489901236366,0.00421072174922213,0.05331562076158579
AFG,NPP,W Cold Deserts,TUSCARORA FIELD OFFICE,W Cold Deserts:TUSCARORA FIELD OFFICE,0.04910489901236366,0.00323601014237027,0.05234090915473393
AFG,NPP,W Cold Deserts,UPPER SNAKE FIELD OFFICE,W Cold Deserts:UPPER SNAKE FIELD OFFICE,0.04910489901236366,-0.00802487982283906,0.0410800191895246
AFG,NPP,W Cold Deserts,VALE BAKER FIELD OFFICE,W Cold Deserts:VALE BAKER FIELD OFFICE,0.04910489901236366,-0.01119800532817363,0.03790689368419003
AFG,NPP,W Cold Deserts,VALE MALHEUR FIELD OFFICE,W Cold Deserts:VALE MALHEUR FIELD OFFICE,0.04910489901236366,0.00284742589142354,0.0519523249037872
AFG,NPP,W Cold Deserts,WELLS FIELD OFFICE,W Cold Deserts:WELLS FIELD OFFICE,0.04910489901236366,0.01443700822848201,0.06354190724084567
AFG,NPP,Warm Deserts, GEORGE FIELD OFFICE,Warm Deserts:ST. GEORGE FIELD OFFICE,0.02370187331919391,0.0027063632771337,0.02640823659632761
AFG,NPP,Warm Deserts,ARIZONA STRIP FIELD OFFICE,Warm Deserts:ARIZONA STRIP FIELD OFFICE,0.02370187331919391,-0.00299686415082456,0.02070500916836935
AFG,NPP,Warm Deserts,BARSTOW FIELD OFFICE,Warm Deserts:BARSTOW FIELD OFFICE,0.02370187331919391,-0.0057491033553194,0.01795276996387451
AFG,NPP,Warm Deserts,CALIENTE FIELD OFFICE,Warm Deserts:CALIENTE FIELD OFFICE,0.02370187331919391,0.00228156413140272,0.025983437450596628
AFG,NPP,Warm Deserts,CARLSBAD FIELD OFFICE,Warm Deserts:CARLSBAD FIELD OFFICE,0.02370187331919391,0.0081802571806027,0.03188213049979661
AFG,NPP,Warm Deserts,GRAND CANYON-PARASHANT NM FIELD OFFICE,Warm Deserts:GRAND CANYON-PARASHANT NM FIELD OFFICE,0.02370187331919391,-0.00431201252813669,0.019389860791057218
AFG,NPP,Warm Deserts,HASSAYAMPA FIELD OFFICE,Warm Deserts:HASSAYAMPA FIELD OFFICE,0.02370187331919391,0.00776300925764862,0.03146488257684253
AFG,NPP,Warm Deserts,KINGMAN FIELD OFFICE,Warm Deserts:KINGMAN FIELD OFFICE,0.02370187331919391,-0.00717806801160673,0.01652380530758718
AFG,NPP,Warm Deserts,LAKE HAVASU FIELD OFFICE,Warm Deserts:LAKE HAVASU FIELD OFFICE,0.02370187331919391,3.673295528862767e-4,0.024069202872080187
AFG,NPP,Warm Deserts,LAS CRUCES DISTRICT FIELD OFFICE,Warm Deserts:LAS CRUCES DISTRICT FIELD OFFICE,0.02370187331919391,-4.4862487750417426e-4,0.023253248441689734
AFG,NPP,Warm Deserts,LAS VEGAS FIELD OFFICE,Warm Deserts:LAS VEGAS FIELD OFFICE,0.02370187331919391,-0.00249023896723939,0.02121163435195452
AFG,NPP,Warm Deserts,LOWER SONORAN FIELD OFFICE,Warm Deserts:LOWER SONORAN FIELD OFFICE,0.02370187331919391,0.01023467293250722,0.03393654625170113
AFG,NPP,Warm Deserts,NEEDLES FIELD OFFICE,Warm Deserts:NEEDLES FIELD OFFICE,0.02370187331919391,-0.00130789641349273,0.02239397690570118
AFG,NPP,Warm Deserts,RIDGECREST FIELD OFFICE,Warm Deserts:RIDGECREST FIELD OFFICE,0.02370187331919391,-0.00505192275303835,0.01864995056615556
AFG,NPP,Warm Deserts,ROSWELL FIELD OFFICE,Warm Deserts:ROSWELL FIELD OFFICE,0.02370187331919391,0.00209951732492663,0.02580139064412054
AFG,NPP,Warm Deserts,SAFFORD FIELD OFFICE,Warm Deserts:SAFFORD FIELD OFFICE,0.02370187331919391,-0.02764977877333274,-0.003947905454138832
AFG,NPP,Warm Deserts,SOCORRO FIELD OFFICE,Warm Deserts:SOCORRO FIELD OFFICE,0.02370187331919391,0.01412500185267216,0.03782687517186607
AFG,NPP,Warm Deserts,TUCSON FIELD OFFICE,Warm Deserts:TUCSON FIELD OFFICE,0.02370187331919391,0.00479471950099666,0.02849659282019057
AFG,NPP,Warm Deserts,YUMA FIELD OFFICE,Warm Deserts:YUMA FIELD OFFICE,0.02370187331919391,0.00463207481696253,0.028333948136156438
BG,cover,AZ/NM Highlands,CARLSBAD FIELD OFFICE,AZ/NM Highlands:CARLSBAD FIELD OFFICE,-8.157194229925109e-4,-0.00525568848904262,-0.0060714079120351315
BG,cover,AZ/NM Highlands,HASSAYAMPA FIELD OFFICE,AZ/NM Highlands:HASSAYAMPA FIELD OFFICE,-8.157194229925109e-4,0.00194096478060753,0.0011252453576150192
BG,cover,AZ/NM Highlands,KINGMAN FIELD OFFICE,AZ/NM Highlands:KINGMAN FIELD OFFICE,-8.157194229925109e-4,1.7010482015907647e-4,-6.456146028334345e-4
BG,cover,AZ/NM Highlands,LAS CRUCES DISTRICT FIELD OFFICE,AZ/NM Highlands:LAS CRUCES DISTRICT FIELD OFFICE,-8.157194229925109e-4,-0.00321009412364359,-0.004025813546636101
BG,cover,AZ/NM Highlands,LOWER SONORAN FIELD OFFICE,AZ/NM Highlands:LOWER SONORAN FIELD OFFICE,-8.157194229925109e-4,-0.00113487565686292,-0.001950595079855431
BG,cover,AZ/NM Highlands,RIO PUERCO FIELD OFFICE,AZ/NM Highlands:RIO PUERCO FIELD OFFICE,-8.157194229925109e-4,0.00361263986834279,0.002796920445350279
BG,cover,AZ/NM Highlands,ROSWELL FIELD OFFICE,AZ/NM Highlands:ROSWELL FIELD OFFICE,-8.157194229925109e-4,0.00811281031108394,0.0072970908880914285
BG,cover,AZ/NM Highlands,SAFFORD FIELD OFFICE,AZ/NM Highlands:SAFFORD FIELD OFFICE,-8.157194229925109e-4,0.0015472336056927,7.315141827001891e-4
BG,cover,AZ/NM Highlands,SOCORRO FIELD OFFICE,AZ/NM Highlands:SOCORRO FIELD OFFICE,-8.157194229925109e-4,-0.00191727095731911,-0.002732990380311621
BG,cover,AZ/NM Highlands,TUCSON FIELD OFFICE,AZ/NM Highlands:TUCSON FIELD OFFICE,-8.157194229925109e-4,-0.00386582309915385,-0.004681542522146361
BG,cover,E Cold Deserts, GEORGE FIELD OFFICE,E Cold Deserts:ST. GEORGE FIELD OFFICE,-0.00321249902248569,-1.166938217217289e-4,-0.003329192844207419
BG,cover,E Cold Deserts,ARIZONA STRIP FIELD OFFICE,E Cold Deserts:ARIZONA STRIP FIELD OFFICE,-0.00321249902248569,-0.00188900485474709,-0.00510150387723278
BG,cover,E Cold Deserts,BILLINGS FIELD OFFICE,E Cold Deserts:BILLINGS FIELD OFFICE,-0.00321249902248569,-0.00615963776126479,-0.00937213678375048
BG,cover,E Cold Deserts,BUFFALO FIELD OFFICE,E Cold Deserts:BUFFALO FIELD OFFICE,-0.00321249902248569,-5.48285912937574e-4,-0.003760784935423264
BG,cover,E Cold Deserts,CASPER FIELD OFFICE,E Cold Deserts:CASPER FIELD OFFICE,-0.00321249902248569,-0.00583718704466945,-0.00904968606715514
BG,cover,E Cold Deserts,CODY FIELD OFFICE,E Cold Deserts:CODY FIELD OFFICE,-0.00321249902248569,-0.00622854386124432,-0.00944104288373001
BG,cover,E Cold Deserts,COLORADO RIVER VALLEY FIELD OFFICE,E Cold Deserts:COLORADO RIVER VALLEY FIELD OFFICE,-0.00321249902248569,-2.997246783164767e-4,-0.003512223700802167
BG,cover,E Cold Deserts,FARMINGTON FIELD OFFICE,E Cold Deserts:FARMINGTON FIELD OFFICE,-0.00321249902248569,0.00310844291526302,-1.0405610722266992e-4
BG,cover,E Cold Deserts,GRAND CANYON-PARASHANT NM FIELD OFFICE,E Cold Deserts:GRAND CANYON-PARASHANT NM FIELD OFFICE,-0.00321249902248569,0.00133268481720761,-0.0018798142052780802
BG,cover,E Cold Deserts,GRAND JUNCTION FIELD OFFICE,E Cold Deserts:GRAND JUNCTION FIELD OFFICE,-0.00321249902248569,0.00153928142837637,-0.0016732175941093202
BG,cover,E Cold Deserts,GUNNISON FIELD OFFICE,E Cold Deserts:GUNNISON FIELD OFFICE,-0.00321249902248569,0.00768569968704539,0.0044732006645597
BG,cover,E Cold Deserts,HASSAYAMPA FIELD OFFICE,E Cold Deserts:HASSAYAMPA FIELD OFFICE,-0.00321249902248569,0.00431023753810267,0.0010977385156169797
BG,cover,E Cold Deserts,KANAB FIELD OFFICE,E Cold Deserts:KANAB FIELD OFFICE,-0.00321249902248569,7.476739558361658e-4,-0.0024648250666495244
BG,cover,E Cold Deserts,KEMMERER FIELD OFFICE,E Cold Deserts:KEMMERER FIELD OFFICE,-0.00321249902248569,-8.012042854626882e-5,-0.003292619451031959
BG,cover,E Cold Deserts,KINGMAN FIELD OFFICE,E Cold Deserts:KINGMAN FIELD OFFICE,-0.00321249902248569,0.00145440349262338,-0.0017580955298623102
BG,cover,E Cold Deserts,KREMMLING FIELD OFFICE,E Cold Deserts:KREMMLING FIELD OFFICE,-0.00321249902248569,-0.00636361193049519,-0.00957611095298088
BG,cover,E Cold Deserts,LANDER FIELD OFFICE,E Cold Deserts:LANDER FIELD OFFICE,-0.00321249902248569,-0.0050985081611797,-0.00831100718366539
BG,cover,E Cold Deserts,LITTLE SNAKE FIELD OFFICE,E Cold Deserts:LITTLE SNAKE FIELD OFFICE,-0.00321249902248569,-0.00792646862839801,-0.0111389676508837
BG,cover,E Cold Deserts,MOAB FIELD OFFICE,E Cold Deserts:MOAB FIELD OFFICE,-0.00321249902248569,0.00125111530606535,-0.0019613837164203403
BG,cover,E Cold Deserts,MONTICELLO FIELD OFFICE,E Cold Deserts:MONTICELLO FIELD OFFICE,-0.00321249902248569,0.00556194309494387,0.00234944407245818
BG,cover,E Cold Deserts,PINEDALE FIELD OFFICE,E Cold Deserts:PINEDALE FIELD OFFICE,-0.00321249902248569,6.960743909399219e-4,-0.002516424631545768
BG,cover,E Cold Deserts,POCATELLO FIELD OFFICE,E Cold Deserts:POCATELLO FIELD OFFICE,-0.00321249902248569,-0.00311909587960605,-0.00633159490209174
BG,cover,E Cold Deserts,PRICE FIELD OFFICE,E Cold Deserts:PRICE FIELD OFFICE,-0.00321249902248569,-1.0444446063613329e-4,-0.0033169434831218235
BG,cover,E Cold Deserts,RAWLINS FIELD OFFICE,E Cold Deserts:RAWLINS FIELD OFFICE,-0.00321249902248569,-0.00316196629178365,-0.006374465314269341
BG,cover,E Cold Deserts,RICHFIELD FIELD OFFICE,E Cold Deserts:RICHFIELD FIELD OFFICE,-0.00321249902248569,-0.0017385191394828,-0.0049510181619684904
BG,cover,E Cold Deserts,RIO PUERCO FIELD OFFICE,E Cold Deserts:RIO PUERCO FIELD OFFICE,-0.00321249902248569,0.00434011154621225,0.0011276125237265596
BG,cover,E Cold Deserts,ROCK SPRINGS FIELD OFFICE,E Cold Deserts:ROCK SPRINGS FIELD OFFICE,-0.00321249902248569,-2.0455660899170605e-4,-0.003417055631477396
BG,cover,E Cold Deserts,SAFFORD FIELD OFFICE,E Cold Deserts:SAFFORD FIELD OFFICE,-0.00321249902248569,0.00202377564470507,-0.0011887233777806202
BG,cover,E Cold Deserts,SALT LAKE FIELD OFFICE,E Cold Deserts:SALT LAKE FIELD OFFICE,-0.00321249902248569,0.00105771032874912,-0.0021547886937365703
BG,cover,E Cold Deserts,SAN LUIS VALLEY FIELD OFFICE,E Cold Deserts:SAN LUIS VALLEY FIELD OFFICE,-0.00321249902248569,0.00293939660775343,-2.7310241473226015e-4
BG,cover,E Cold Deserts,SOCORRO FIELD OFFICE,E Cold Deserts:SOCORRO FIELD OFFICE,-0.00321249902248569,0.00418236394899312,9.698649265074298e-4
BG,cover,E Cold Deserts,TAOS FIELD OFFICE,E Cold Deserts:TAOS FIELD OFFICE,-0.00321249902248569,0.00848478254296201,0.00527228352047632
BG,cover,E Cold Deserts,TRES RIOS FIELD OFFICE,E Cold Deserts:TRES RIOS FIELD OFFICE,-0.00321249902248569,0.01021204615142119,0.0069995471289355
BG,cover,E Cold Deserts,UNCOMPAHGRE FIELD OFFICE,E Cold Deserts:UNCOMPAHGRE FIELD OFFICE,-0.00321249902248569,0.00575381860308774,0.00254131958060205
BG,cover,E Cold Deserts,VERNAL FIELD OFFICE,E Cold Deserts:VERNAL FIELD OFFICE,-0.00321249902248569,-0.00282389359760462,-0.0060363926200903105
BG,cover,E Cold Deserts,WHITE RIVER FIELD OFFICE,E Cold Deserts:WHITE RIVER FIELD OFFICE,-0.00321249902248569,-0.00488764795969724,-0.008100146982182931
BG,cover,E Cold Deserts,WORLAND FIELD OFFICE,E Cold Deserts:WORLAND FIELD OFFICE,-0.00321249902248569,-0.010093650977417,-0.013306149999902692
BG,cover,Forested Mts, GEORGE FIELD OFFICE,Forested Mts:ST. GEORGE FIELD OFFICE,-1.9476045033581073e-4,1.125538092894995e-4,-8.220664104631123e-5
BG,cover,Forested Mts,APPLEGATE FIELD OFFICE,Forested Mts:APPLEGATE FIELD OFFICE,-1.9476045033581073e-4,-0.00961578269493577,-0.009810543145271581
BG,cover,Forested Mts,ARCATA FIELD OFFICE,Forested Mts:ARCATA FIELD OFFICE,-1.9476045033581073e-4,0.01041164494054773,0.010216884490211919
BG,cover,Forested Mts,BAKERSFIELD FIELD OFFICE,Forested Mts:BAKERSFIELD FIELD OFFICE,-1.9476045033581073e-4,0.00205549399702585,0.0018607335466900394
BG,cover,Forested Mts,BILLINGS FIELD OFFICE,Forested Mts:BILLINGS FIELD OFFICE,-1.9476045033581073e-4,0.01315859812487214,0.012963837674536328
BG,cover,Forested Mts,BUFFALO FIELD OFFICE,Forested Mts:BUFFALO FIELD OFFICE,-1.9476045033581073e-4,-0.00231060721072555,-0.0025053676610613607
BG,cover,Forested Mts,BURNS THREE RIVERS FIELD OFFICE,Forested Mts:BURNS THREE RIVERS FIELD OFFICE,-1.9476045033581073e-4,-0.00467562988363748,-0.0048703903339732905
BG,cover,Forested Mts,BUTTE FIELD OFFICE,Forested Mts:BUTTE FIELD OFFICE,-1.9476045033581073e-4,0.00574925910702186,0.005554498656686049
BG,cover,Forested Mts,CASPER FIELD OFFICE,Forested Mts:CASPER FIELD OFFICE,-1.9476045033581073e-4,-0.00850578148077948,-0.00870054193111529
BG,cover,Forested Mts,CEDAR CITY FIELD OFFICE,Forested Mts:CEDAR CITY FIELD OFFICE,-1.9476045033581073e-4,7.306359643324762e-4,5.358755139966654e-4
BG,cover,Forested Mts,CHALLIS FIELD OFFICE,Forested Mts:CHALLIS FIELD OFFICE,-1.9476045033581073e-4,-6.251430379497229e-4,-8.199034882855336e-4
BG,cover,Forested Mts,CODY FIELD OFFICE,Forested Mts:CODY FIELD OFFICE,-1.9476045033581073e-4,0.00373521252685886,0.003540452076523049
BG,cover,Forested Mts,COLORADO RIVER VALLEY FIELD OFFICE,Forested Mts:COLORADO RIVER VALLEY FIELD OFFICE,-1.9476045033581073e-4,-4.432210254701328e-4,-6.379814758059435e-4
BG,cover,Forested Mts,COTTONWOOD FIELD OFFICE,Forested Mts:COTTONWOOD FIELD OFFICE,-1.9476045033581073e-4,-0.00158280928753983,-0.0017775697378756407
BG,cover,Forested Mts,DILLON FIELD OFFICE,Forested Mts:DILLON FIELD OFFICE,-1.9476045033581073e-4,0.00141124910083838,0.0012164886505025693
BG,cover,Forested Mts,EAGLE LAKE FIELD OFFICE,Forested Mts:EAGLE LAKE FIELD OFFICE,-1.9476045033581073e-4,-0.01063558345510716,-0.010830343905442972
BG,cover,Forested Mts,FARMINGTON FIELD OFFICE,Forested Mts:FARMINGTON FIELD OFFICE,-1.9476045033581073e-4,0.00496302614102986,0.0047682656906940495
BG,cover,Forested Mts,FILLMORE FIELD OFFICE,Forested Mts:FILLMORE FIELD OFFICE,-1.9476045033581073e-4,-0.004112712011526,-0.004307472461861811
BG,cover,Forested Mts,FOUR RIVERS FIELD OFFICE,Forested Mts:FOUR RIVERS FIELD OFFICE,-1.9476045033581073e-4,-0.01276828124330925,-0.012963041693645061
BG,cover,Forested Mts,GRAND JUNCTION FIELD OFFICE,Forested Mts:GRAND JUNCTION FIELD OFFICE,-1.9476045033581073e-4,-5.846958924250192e-4,-7.794563427608299e-4
BG,cover,Forested Mts,GUNNISON FIELD OFFICE,Forested Mts:GUNNISON FIELD OFFICE,-1.9476045033581073e-4,0.0031930040601999,0.002998243609864089
BG,cover,Forested Mts,HAVRE FIELD OFFICE,Forested Mts:HAVRE FIELD OFFICE,-1.9476045033581073e-4,0.00318340621957377,0.002988645769237959
BG,cover,Forested Mts,KANAB FIELD OFFICE,Forested Mts:KANAB FIELD OFFICE,-1.9476045033581073e-4,2.305291656557178e-4,3.576871531990708e-5
BG,cover,Forested Mts,KEMMERER FIELD OFFICE,Forested Mts:KEMMERER FIELD OFFICE,-1.9476045033581073e-4,-0.00319663759407075,-0.003391398044406561
BG,cover,Forested Mts,KREMMLING FIELD OFFICE,Forested Mts:KREMMLING FIELD OFFICE,-1.9476045033581073e-4,-4.2307366299804594e-4,-6.178341133338567e-4
BG,cover,Forested Mts,LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,Forested Mts:LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,-1.9476045033581073e-4,-0.00217859593473326,-0.002373356385069071
BG,cover,Forested Mts,LAKEVIEW KLAMATH FALLS FIELD OFFICE,Forested Mts:LAKEVIEW KLAMATH FALLS FIELD OFFICE,-1.9476045033581073e-4,-0.0073939694346575,-0.007588729884993311
BG,cover,Forested Mts,LANDER FIELD OFFICE,Forested Mts:LANDER FIELD OFFICE,-1.9476045033581073e-4,-6.434028797783995e-4,-8.381633301142102e-4
BG,cover,Forested Mts,LEWISTOWN FIELD OFFICE,Forested Mts:LEWISTOWN FIELD OFFICE,-1.9476045033581073e-4,0.00345941893225049,0.0032646584819146793
BG,cover,Forested Mts,LITTLE SNAKE FIELD OFFICE,Forested Mts:LITTLE SNAKE FIELD OFFICE,-1.9476045033581073e-4,-0.00974946415733658,-0.009944224607672391
BG,cover,Forested Mts,MALTA FIELD OFFICE,Forested Mts:MALTA FIELD OFFICE,-1.9476045033581073e-4,-0.00592384538029428,-0.006118605830630091
BG,cover,Forested Mts,MEDFORD ASHLAND FIELD OFFICE,Forested Mts:MEDFORD ASHLAND FIELD OFFICE,-1.9476045033581073e-4,0.00610356879251858,0.005908808342182769
BG,cover,Forested Mts,MEDFORD BUTTE FALLS FIELD OFFICE,Forested Mts:MEDFORD BUTTE FALLS FIELD OFFICE,-1.9476045033581073e-4,0.00579740323443373,0.005602642784097919
BG,cover,Forested Mts,MEDFORD GRANTS PASS FIELD OFFICE,Forested Mts:MEDFORD GRANTS PASS FIELD OFFICE,-1.9476045033581073e-4,0.0175819476459689,0.01738718719563309
BG,cover,Forested Mts,MISSOULA FIELD OFFICE,Forested Mts:MISSOULA FIELD OFFICE,-1.9476045033581073e-4,0.01215612119603638,0.01196136074570057
BG,cover,Forested Mts,MONTICELLO FIELD OFFICE,Forested Mts:MONTICELLO FIELD OFFICE,-1.9476045033581073e-4,0.00744003747582258,0.0072452770254867694
BG,cover,Forested Mts,MOTHER LODE FIELD OFFICE,Forested Mts:MOTHER LODE FIELD OFFICE,-1.9476045033581073e-4,0.0105300213414229,0.010335260891087088
BG,cover,Forested Mts,NEWCASTLE FIELD OFFICE,Forested Mts:NEWCASTLE FIELD OFFICE,-1.9476045033581073e-4,-0.00587635689848269,-0.006071117348818501
BG,cover,Forested Mts,PINEDALE FIELD OFFICE,Forested Mts:PINEDALE FIELD OFFICE,-1.9476045033581073e-4,0.00120888787042904,0.0010141274200932292
